fecha,temperatura,humedad,presion,precipitacion
2020-03-02,24.44302307000855,67.73515901150168,1014.4436183141252,0.0
2020-03-03,21.680995077981915,60.405607632765204,1004.7255628188585,0.0
2020-03-04,21.411380127757987,66.27793223928947,1008.1997685236026,0.0
2020-03-05,27.437577467182592,80.88748619704185,1012.3864553320213,0.0
2020-03-06,29.06872008571247,88.84586305934609,1013.4668618713832,13.164807648053895
2020-03-07,24.783969635258998,85.43243528272188,1007.3489813766304,11.58783981379978
2020-03-08,28.010598693676073,65.11150578213726,1025.0583833778921,0.0
2020-03-09,26.084908075142902,58.80382566710989,1020.5819702762678,2.756370277255485
2020-03-10,23.06464073618463,71.40886246911204,1016.0105916019625,10.317673570784901
2020-03-11,26.084186816525243,52.31560634437149,1013.3601843064188,0.0
2020-03-12,29.614109699397908,73.23167714184781,1011.9389551504943,0.0
2020-03-13,24.892521882670145,68.52397413701331,1008.2404076998888,11.354598737857371
2020-03-14,29.693930967442018,65.33963498131757,1013.3874025925943,0.0
2020-03-15,17.140764687730766,54.05296932733204,1014.2887627007137,0.0
2020-03-16,27.465707513125672,75.13600106569717,1006.7911971225918,0.0
2020-03-17,25.261141204714512,64.6729916033809,1014.6708820862245,5.131837106131751
2020-03-18,24.102977948602398,58.30083164289712,1012.2237047558763,0.0
2020-03-19,25.275282329606508,41.2773778671835,1003.460962210613,0.0
2020-03-20,19.037293256197323,69.72485094949364,1008.6980749461025,0.0
2020-03-21,24.340984336487463,87.72251596669744,1010.9319723328917,2.757400126985371
2020-03-22,26.07133771453524,86.6125921454787,1022.438438286701,15.290696393156589
2020-03-23,29.433682134224547,65.42903743413729,1015.7827656226688,0.0
2020-03-24,23.44518934517906,63.97787939638219,1006.3225921545005,10.373383754841424
2020-03-25,22.574519191320437,74.68774256075024,1015.4301814470882,4.399483217295552
2020-03-26,23.49472886924639,60.016145608117085,1005.2634800553082,0.0
2020-03-27,27.746206353106224,73.01791899819466,1018.4134552694354,0.0
2020-03-28,25.986253328979053,77.6608027838469,1010.6443767409106,0.0
2020-03-29,23.410719388698883,82.26933223884308,1012.5318190563041,5.07972516062181
2020-03-30,26.539802299340067,68.99845923520047,1019.6289832377109,3.635510404201087
2020-03-31,25.291232648044122,67.96326249823034,1006.5641821570788,0.0
2020-04-01,27.90593497159867,61.22017413243439,1006.0144090744351,0.0
2020-04-02,22.893840718367944,61.7311964596014,1010.08200336827,10.790169355052797
2020-04-03,24.017013560206696,67.73521108098473,1018.1918942550966,3.7775472199526563
2020-04-04,23.823675540603528,73.67365506816178,1005.4032696226158,0.0
2020-04-05,20.609455155603644,79.13584626233249,998.8392220094472,0.0
2020-04-06,25.88836083119373,61.96821049319655,1010.744205707955,0.0
2020-04-07,25.783165816539668,84.92688568959522,1015.7587039995547,28.655791554683002
2020-04-08,25.015340369927383,67.2887639895743,1019.0013087486941,0.0
2020-04-09,24.29623859987456,69.78632705651565,1010.684193189573,11.310838304812336
2020-04-10,20.753887773848756,62.527883208521764,1010.94286696442,0.0
2020-04-11,23.738064031703924,45.75759739727059,1018.7695036712787,0.0
2020-04-12,23.971856450419693,78.8404539636105,1003.6512915015229,12.002261248550624
2020-04-13,22.593168192335142,77.36843897092433,1011.0573961240849,0.0
2020-04-14,24.516142865001974,67.18672442881787,1013.9521194496253,0.0
2020-04-15,26.212152570443614,70.66990717224871,1015.2460936064251,0.0
2020-04-16,30.65855770363159,75.159392177041,1010.4509665340456,3.851757798320053
2020-04-17,25.523733438495515,54.374541431134574,1013.1722050585292,0.0
2020-04-18,25.772651172168292,64.70947322653706,1000.5583632329351,0.0
2020-04-19,24.7766622527015,77.94264679621827,1009.7087579383308,0.0
2020-04-20,19.243686354102877,57.45710576830751,1015.2675435627723,0.0
2020-04-21,24.920458373652348,72.9355793216663,1008.0885298287266,0.0
2020-04-22,25.18069062982308,56.43418195376595,1013.294921107948,0.0
2020-04-23,32.389726337455855,74.66429982433526,1015.2343625040135,17.315049227788528
2020-04-24,24.422917105656634,69.64358517702516,1011.2872539957111,0.0
2020-04-25,25.904642027000836,53.848681840944906,1013.8523188549829,0.0
2020-04-26,24.89586469088427,81.64739354457171,1008.1863371735769,0.0
2020-04-27,21.493965887141403,62.65408423201951,1011.9669436015198,0.0
2020-04-28,28.42846844354506,61.89747562985619,1016.0510808479461,0.0
2020-04-29,27.255799098060322,72.00569197230944,1013.7848648048422,4.271457231454731
2020-04-30,27.373095841129143,81.48637349428715,1010.0673436521803,0.0
2020-05-01,22.271837635615782,59.841781810216034,1014.121082021454,0.0
2020-05-02,29.2083829328083,70.61679849847971,1016.573048953183,0.0
2020-05-03,20.794446811623157,74.28816500330574,1002.7502936071126,21.63273019675544
2020-05-04,26.76057128140081,76.93105607263143,1018.7953703247795,0.0
2020-05-05,31.571366877429938,71.76441555277225,1011.3187263065946,2.1014049454678787
2020-05-06,22.028391024607934,66.32972160916678,1015.1274496662012,0.0
2020-05-07,23.301106811191683,61.724097793512804,1018.9862346182261,0.0
2020-05-08,25.298954095262925,70.86143883046375,1006.1416315138476,5.165928261265184
2020-05-09,23.489573037651404,59.27860988014393,1009.4527949878623,0.0
2020-05-10,20.3480097068016,40.78649516505393,1011.5572565206214,0.0
2020-05-11,25.205688924418084,74.36559804157667,1009.0812323943778,0.0
2020-05-12,21.813088858821686,79.03934841086195,1021.674682879184,0.0
2020-05-13,26.420777291905544,46.37067564458162,1008.716139530866,0.0
2020-05-14,22.241727297298592,59.90269295290062,1010.2222661025656,0.0
2020-05-15,29.649803215052618,76.19154261005198,1014.0219451580149,5.472320026851212
2020-05-16,22.65024012299129,90.574954697117,1006.9892523696195,3.965318569918014
2020-05-17,24.033815451382974,70.20793707675408,1011.0215964412187,6.798363369523047
2020-05-18,27.440551652109008,62.71997058770866,1014.5872663062509,0.0
2020-05-19,21.307407050698135,68.1710355889516,1011.3356979780874,0.0
2020-05-20,25.68237980381239,83.74876419148185,1012.5330657055002,4.744911131400192
2020-05-21,28.921428262847286,63.54035820875465,1010.3533394377581,0.0
2020-05-22,20.17755029631632,62.00807993349746,1005.4276484540961,0.0
2020-05-23,25.553901575596914,65.17256477817968,1014.6079660566962,13.948700783042934
2020-05-24,25.779648382745272,60.466713917412875,1021.7746653582362,0.0
2020-05-25,27.34546861533193,71.22670315994796,1013.0920081539172,0.0
2020-05-26,21.289147867365756,86.2467845846956,1014.1263205862377,9.247044669591407
2020-05-27,21.03863016074717,73.23079273116029,1016.4636137755843,20.603728978034713
2020-05-28,26.565824696850694,67.47646497873713,1006.6533475172665,0.0
2020-05-29,25.890954019699556,67.08188731084456,1021.512573290648,0.0
2020-05-30,25.75147855103763,54.36809191303343,1014.011643982114,0.0
2020-05-31,26.039344628490927,78.83109777147159,1021.1592844954455,2.225693023189497
2020-06-01,22.959925835264528,69.22162802987198,1009.33483502238,0.0
2020-06-02,25.696761091483012,68.19520086409375,1022.0903096127892,0.0
2020-06-03,25.879217419896044,100.0,1016.875777470174,7.015600955213607
2020-06-04,22.856945745920896,72.98752908365687,1015.7652004292618,0.0
2020-06-05,30.59732353343427,62.48208949904816,1014.1701222717658,0.0
2020-06-06,26.42149876273536,65.73642403794457,1011.7573569096278,15.967683500709668
2020-06-07,21.426089508392053,81.48445709196756,1019.0026582923693,6.297970432815966
2020-06-08,26.96966082590149,71.13270410537764,1013.7017993492402,0.0
2020-06-09,22.075954989318035,55.61722021682633,1003.1646514820642,0.0
2020-06-10,27.361253811227357,79.19228934575203,1007.414067691465,11.907206894132063
2020-06-11,28.47578673702221,63.31855914461006,1012.0707712390363,0.0
2020-06-12,22.537953044944867,88.73297776217545,1014.5499949158278,0.0
2020-06-13,27.890128387732965,80.80048065714648,1012.7170575555006,0.0
2020-06-14,26.238342780809496,65.52678104341248,1019.0948539489683,0.0
2020-06-15,27.46618047998347,82.81016361735112,1003.2444906798069,0.0
2020-06-16,30.690378947961843,70.67855510527403,1013.7179396825258,2.828952315720754
2020-06-17,24.26383565199139,78.52773675122219,1003.9101038730643,33.316201315786955
2020-06-18,22.73879150692753,74.84732817294474,1016.7985614774209,0.0
2020-06-19,22.33145671112343,61.536433450091266,1012.52770642779,0.0
2020-06-20,22.552569145103686,63.56450167682538,1015.0980498601206,0.0
2020-06-21,24.76869487175769,80.29960817581161,1008.6805851970512,10.850947642682751
2020-06-22,26.02345592444993,66.65224667893459,1019.3973246582888,19.416770587626363
2020-06-23,25.830072397990058,65.96351536758003,1018.2086233202942,0.0
2020-06-24,27.481549747108073,60.44877420650647,1015.9177215150594,0.0
2020-06-25,25.03900567563372,74.23599065593461,1012.3524137656827,11.08451626404809
2020-06-26,29.36060223147195,90.62524919243145,1015.8992864264757,14.995168941401984
2020-06-27,24.20602950028613,59.32467085745727,1009.4655371600633,0.0
2020-06-28,33.160507499768855,70.24219456672758,1017.2777782951035,8.287435138817896
2020-06-29,26.87700204329502,84.12220555415429,1021.2474044716196,9.537163476051408
2020-06-30,22.42852733075115,69.20358608754285,1018.353052799896,0.0
2020-07-01,21.78732250581666,74.52371796249734,1009.351987650963,13.161351070857439
2020-07-02,26.447417245729557,59.376064718531204,1014.8070865863655,0.0
2020-07-03,24.329611644022446,74.28307097207649,1006.5342922812067,23.726234688402027
2020-07-04,27.142001482276275,68.12855734995452,1015.8619515558784,0.0
2020-07-05,26.419712873720634,79.85729995679863,1015.2530170643126,8.630920602406261
2020-07-06,24.78151326202938,81.87386051564751,1003.6509183023392,13.03988993118006
2020-07-07,22.459618845794786,95.89563642018614,1007.1910807804381,10.024862433363833
2020-07-08,20.455458325942406,75.79633173213576,1011.5843055162811,0.0
2020-07-09,23.660455143798938,73.25796316582166,1011.4957012642959,4.153320451438881
2020-07-10,27.569196382970418,71.94384301577335,1006.952615322906,9.675370403608825
2020-07-11,25.642281232390612,66.46833707189312,1014.9448936467609,0.0
2020-07-12,21.262783663864035,73.38483843461691,1014.2573680447026,11.196606056325756
2020-07-13,25.519542777553546,67.0459858986097,1012.0286543401074,0.0
2020-07-14,26.15595213918651,71.68460976269614,1009.2210424992082,3.6802088098921653
2020-07-15,22.3484276913966,83.17597535607959,1018.2435356320829,9.713174334655317
2020-07-16,25.461175317836584,59.934574347203586,1021.2770355654415,0.0
2020-07-17,25.174626155338,81.39878561129045,1010.5821925807674,0.0
2020-07-18,21.571089106508133,83.17115067339866,1009.9391654142258,0.0
2020-07-19,26.07336208104485,68.81931473008922,1015.45603832706,0.0
2020-07-20,26.682353579104703,48.78145100991405,1011.209853101265,0.0
2020-07-21,28.24915372952583,63.921780129055676,1012.3030139966838,0.0
2020-07-22,28.16140615610471,82.96994546561109,1016.6982657586234,4.2087829453699275
2020-07-23,20.866991896128727,69.77131937701118,1003.4532195624636,0.0
2020-07-24,22.18652488025463,60.00697767705089,1019.5915116242634,0.0
2020-07-25,26.54510580162598,64.95225078771783,1013.3634026216467,4.178297650849841
2020-07-26,26.541357852736628,78.40620026504553,1010.9425342771891,3.5820577620086413
2020-07-27,26.545143058918143,75.4673356820138,1012.5538292288927,0.0
2020-07-28,36.558194471964164,67.61067900830305,1012.8121467751026,0.0
2020-07-29,26.7126715320795,66.33175588185313,1004.3439934827753,0.0
2020-07-30,28.406696920541798,66.08241850956178,1020.4746911372662,0.0
2020-07-31,27.86200529047961,60.77589815501497,1013.2066281613531,16.10578784739117
2020-08-01,26.954173753917395,86.15375689469442,1015.2150106522369,12.218129873637132
2020-08-02,24.054192266078964,66.7767953078866,1017.7577488528702,0.0
2020-08-03,27.276907661479804,82.17158520825497,1007.8941877121985,1.926425875797583
2020-08-04,22.681524356387285,85.21316051922452,1015.3673594951762,0.0
2020-08-05,24.289544179779973,79.9831089814796,1011.661794545506,0.0
2020-08-06,23.54390935651269,65.68379687281951,1017.2338538760824,0.0
2020-08-07,25.245622418158966,74.03730090336609,1002.3638628982425,0.0
2020-08-08,31.943975700020527,69.75804393609084,1012.5045284987937,0.0
2020-08-09,19.398204422224758,60.96298139269872,1009.9858967210802,0.0
2020-08-10,27.058780571123542,73.24359281721603,1015.1613147531708,0.0
2020-08-11,20.161852386431043,58.20960208840198,1015.350220936841,0.0
2020-08-12,23.5842044026317,81.87679388461564,1009.4618705258898,0.0
2020-08-13,28.2668517909021,65.35382702701607,1009.4391306791198,16.18739372796501
2020-08-14,25.19284005728639,72.0115965587284,1012.4466731572134,0.0
2020-08-15,21.76676566621208,72.83287871546142,1008.5167888634239,0.0
2020-08-16,22.854088872220096,67.41095026295923,1017.2099184772607,11.267052685021095
2020-08-17,27.038793246804026,75.86693801475275,1011.1539639977627,0.0
2020-08-18,22.80890010484859,65.25096343377476,998.4650589033918,10.85649026974533
2020-08-19,25.649375768745923,78.71297297457244,1011.1258897168909,27.214391733533787
2020-08-20,25.13671551971144,56.54020319753251,1007.8072808957802,0.0
2020-08-21,23.04519895718255,71.26379579546412,1004.8436209226953,16.375347256242662
2020-08-22,31.431832267975977,89.38928999058285,1006.8128668088872,13.924131979940707
2020-08-23,26.901757066954033,59.99668675394425,1013.5470423591648,0.0
2020-08-24,18.924572240027178,63.222550294751485,1019.6432041412412,9.076025995394348
2020-08-25,25.559362944308283,75.13907849658915,1014.5659223693249,4.203821743578676
2020-08-26,23.014640605694836,71.79581781939598,1009.9674830589213,0.0
2020-08-27,27.557300004388672,73.50630099273559,1015.2795209758535,0.0
2020-08-28,22.622437784701898,74.89187130147664,1010.704548448905,8.321038576686755
2020-08-29,24.655790675599302,76.3472146856177,1009.5269981541843,0.0
2020-08-30,26.51496183694137,81.09699841956223,1007.228186658835,10.356007292128698
2020-08-31,27.597265582510364,74.09818656928513,1004.2408559662414,0.0
2020-09-01,21.39911077883267,67.58742345381458,1011.0503814672028,0.0
2020-09-02,23.996496292477154,76.72573701202731,1013.7902674496006,16.171311220932147
2020-09-03,23.575164066517132,88.99881934895215,1012.5168816499256,12.151382854299218
2020-09-04,23.040012302278864,68.67366253617426,1010.9201653602632,0.0
2020-09-05,30.29636272084329,60.254706953293585,1008.2712696965161,0.0
2020-09-06,26.214945132882868,81.07080669286972,1016.0412309584249,0.0
2020-09-07,21.217348136994865,68.79618836046401,1006.4143404002671,11.960928293575492
2020-09-08,27.753585841164327,48.27330453985964,1016.8801395692174,0.0
2020-09-09,31.3664685910379,78.47421677150422,1007.9889149053664,17.683288465042676
2020-09-10,28.09739578165344,64.64671814046078,1009.2378238132349,6.7860996443666775
2020-09-11,20.44189010213796,69.0946671769584,1005.6660740469216,5.3361660447665935
2020-09-12,23.547297781401245,73.31980330569014,1010.4929892655719,10.386060966948772
2020-09-13,28.800733447559868,71.90499679779066,1017.8765622923898,2.5298614421501515
2020-09-14,22.876991603143658,77.09451817139039,1015.5781404422198,0.0
2020-09-15,26.331458284438686,65.64513629430157,1017.8921105601402,13.439175270056973
2020-09-16,27.32390216028801,75.13105798176083,1015.6107127296697,0.0
2020-09-17,22.21920858526575,67.40453322416083,1007.4816508573482,2.7919229330133577
2020-09-18,24.8214239318146,77.38810480887503,1011.3460538783622,0.0
2020-09-19,15.276197979792782,76.15367484013053,1009.0990043544127,6.80591918865707
2020-09-20,21.92683707599713,60.645612979554045,1019.6528745201952,0.0
2020-09-21,24.242295545820518,80.85982116175032,1007.0160567678685,0.0
2020-09-22,21.25665045410545,64.64036554885952,1017.4684884469456,0.0
2020-09-23,29.897233911794906,78.08057798281145,1017.4647693505439,0.0
2020-09-24,20.7095758661181,73.6728731340134,1022.1481010085804,0.0
2020-09-25,23.67986653990905,88.38183676795123,1010.9515670368526,8.17788773913912
2020-09-26,25.392221731858275,67.76534017628148,1016.5616107979008,0.0
2020-09-27,29.323819867198345,66.50683203881802,1024.408259182694,0.0
2020-09-28,20.69241354646168,69.80580394112268,1009.9117916153315,0.0
2020-09-29,28.48949125646488,66.96820217165724,1005.3247987623382,0.0
2020-09-30,25.03069918305876,77.9994190194205,1003.5999498304611,18.75433079165954
2020-10-01,22.055474046856148,53.83689391563412,1016.5635601443066,0.0
2020-10-02,26.386310422789812,59.46317580853646,1003.5842489597071,0.0
2020-10-03,25.59717908672041,59.32197078420807,1011.1384047353104,0.0
2020-10-04,23.199349368523617,79.50307591973575,1015.1865659351948,4.439687567915714
2020-10-05,25.209406254970055,87.10613372581925,1013.9258776841496,0.0
2020-10-06,23.84405920941472,68.95550781462528,1015.1272243209208,6.490912985617668
2020-10-07,25.340552035753745,68.31178276809989,1014.1114492790043,0.0
2020-10-08,26.98639202356314,70.70052163113182,1019.3943290665669,8.002985205293466
2020-10-09,29.758050448436055,81.6187830260819,1008.238418096306,7.483934893913054
2020-10-10,21.286553503519453,60.72646865809426,1009.6150243077074,0.0
2020-10-11,31.3991001239688,72.38368982734785,1009.1367027736459,0.0
2020-10-12,19.143736601432494,79.7519762978243,1017.1509590593131,3.921594796225371
2020-10-13,24.54464471489325,75.01094169939846,1017.5019929419753,0.0
2020-10-14,26.76495161945373,71.89581616598744,1015.2561265965926,4.118136199995914
2020-10-15,25.842975603205097,80.01046092567141,1018.9174683344496,21.358976853034758
2020-10-16,23.13190144053822,42.967677070007625,1007.1097956631181,0.0
2020-10-17,24.375633248928175,76.77875319530908,1021.3361205577556,5.908518217287866
2020-10-18,23.5209971960235,63.45924316872576,1020.6161931085613,6.244794438923478
2020-10-19,23.231905729167366,51.69367103143543,1016.6781099862287,0.0
2020-10-20,27.548806291063073,75.11202599524981,1021.9089945438553,0.0
2020-10-21,26.071046457895143,83.73658545162958,1004.7168839616111,11.308052180708785
2020-10-22,22.921271214218038,68.62551485372308,1010.3777593186867,8.148791969837921
2020-10-23,27.698799626299753,79.52874547202939,1009.3234826965902,2.3630853545349693
2020-10-24,25.921898562629828,86.12278257988646,1016.6073966187868,0.0
2020-10-25,27.43858635651688,83.14914453584048,1007.7492963019893,8.89080013211655
2020-10-26,26.888886525770836,86.39964529371393,1016.7874757466874,14.618583801474225
2020-10-27,22.513014967233783,77.42127491071892,1019.8526807199836,0.0
2020-10-28,23.319456879409092,70.75433638901593,1016.47601450042,6.121896931795355
2020-10-29,27.241880815369786,53.980341881028316,1014.4187551183076,9.306993099403606
2020-10-30,26.831110796300393,67.53937511870052,1008.0606332954962,0.0
2020-10-31,24.937295218107554,61.567534046838084,1008.7657451693732,0.0
2020-11-01,25.351982149926346,91.70942717497815,1019.2480945264833,4.120101639544752
2020-11-02,28.832994687365275,68.24114187567663,1016.8967450195266,0.0
2020-11-03,23.22528583349251,71.23204806784486,1012.8049024031122,0.0
2020-11-04,26.641292143510114,75.51485376040468,1010.9104522711706,0.0
2020-11-05,24.39342204269832,70.43602446372454,1002.8709606344431,5.679425969171595
2020-11-06,24.34695639031834,86.95051040430752,1007.6457379065778,13.588409724998499
2020-11-07,28.29633055596157,63.77350638265548,1022.5570954356987,0.0
2020-11-08,27.47624904696409,71.94607455237242,1006.5977221449876,0.0
2020-11-09,27.440528908001916,62.57529414301952,1013.9473991061054,0.0
2020-11-10,28.916436421462986,56.79977488779294,1018.037219865976,7.452028499573239
2020-11-11,25.063011524898275,63.882309090947146,1006.7253866599885,0.0
2020-11-12,27.045858913884892,69.62963202951588,1013.9235523739054,18.523780674142564
2020-11-13,24.069199730219633,65.7069777548274,1017.6895776875533,34.462634632549644
2020-11-14,25.972499057465328,63.07579020126144,1013.0624966095362,15.312346548975373
2020-11-15,24.609570836896946,55.93682536328166,1027.3420152783337,0.0
2020-11-16,25.290987894978155,69.16894427371305,1004.657003705609,16.080830786953385
2020-11-17,26.785471076310742,54.952796259689975,1018.2936426494194,0.0
2020-11-18,22.545337950299583,77.60055963689602,1012.1359913130177,7.853116704039257
2020-11-19,31.277161827056382,70.82439752934503,1016.8596007741834,0.0
2020-11-20,21.981947855500895,55.4244850053507,1015.2065357584962,1.5031829290232237
2020-11-21,21.357434161636803,66.90790922950137,1009.33421901445,5.338642823669709
2020-11-22,28.474332620500203,62.478435944094166,1014.1449819622967,0.0
2020-11-23,27.37498808188881,73.19174510419181,1003.7104927430086,0.0
2020-11-24,26.872359451156466,83.40450446023145,1016.0162375028569,9.345909276664738
2020-11-25,26.88503652779284,51.248275303542556,1014.4907923299527,0.0
2020-11-26,24.963259681459256,71.15026079147417,1016.1933008432155,2.3309974426719227
2020-11-27,22.308236885542506,68.3986720443336,1018.2905916254357,0.0
2020-11-28,25.22741367458118,76.71340076450466,1014.8380992010485,11.44621426589961
2020-11-29,22.968514865463664,72.1319662823769,1013.7404470989914,0.0
2020-11-30,27.925359200253254,62.48030668261181,1008.5946583166935,0.0
2020-12-01,24.558827855493583,66.80946064333382,1009.4388961817548,11.54931459104014
2020-12-02,22.523508409622465,62.03974143196511,1018.9336731008866,0.0
2020-12-03,24.03584247504102,80.76007138598598,1020.1816770285299,0.0
2020-12-04,26.238794362826873,70.21311648671943,1011.8094478184397,0.0
2020-12-05,23.308826341588077,89.01190685753008,1013.2300137362664,4.166966655738391
2020-12-06,22.533338813300706,69.39339186185379,1008.4769281250311,0.0
2020-12-07,25.731061634475736,62.91593233089537,1018.8637842263372,9.699389602381709
2020-12-08,25.73489971332617,54.862856073871725,1016.3270841184589,0.0
2020-12-09,23.47917047388661,51.96860323744055,1022.7060871823187,0.0
2020-12-10,23.58688508314503,54.158640569945106,1008.6083846141013,0.0
2020-12-11,25.69614981207291,72.67126651011483,1011.1099605049089,0.0
2020-12-12,20.655746975508027,75.08725023229934,1014.1572296126278,5.891700896239542
2020-12-13,20.777608676870337,54.188092979678665,1016.2324476886289,0.0
2020-12-14,22.844667336242694,78.95038314076115,1011.9216618122618,3.1785372787805724
2020-12-15,24.35965854486446,65.1693894831656,1008.6351945477315,0.0
2020-12-16,25.932722696794013,71.4679301198555,1017.4070376446178,0.0
2020-12-17,29.426068650848656,86.12220628255425,1016.6056768127279,0.0
2020-12-18,27.572978869606057,78.96839315865532,1008.4186294971814,8.26994676364449
2020-12-19,24.520184410109717,67.31469352094167,1019.7772140055275,0.0
2020-12-20,24.942951376291933,61.08807774584713,1018.850993545983,13.2244274723035
2020-12-21,21.992411906086573,48.48184598670695,1013.6714824862389,0.0
2020-12-22,24.944460592022832,62.8084668075758,1013.3979893118802,15.875928613918637
2020-12-23,24.134024083239584,67.88869761172306,1015.7702888555796,20.22828063948183
2020-12-24,25.968155681014267,60.12820472848816,1008.6914846487188,0.0
2020-12-25,22.518307169343032,68.68743032907695,1013.1501573958204,1.1682321481061673
2020-12-26,26.558039542723517,70.76851882958768,1002.2380822769541,0.0
2020-12-27,29.598216739007732,67.75144018191921,1017.3822782275147,0.0
2020-12-28,24.67371955462943,63.4999741917654,1005.1925338877907,0.0
2020-12-29,26.205135166296824,71.68654671966728,1020.517099142145,0.0
2020-12-30,27.07043197513334,74.41940649569409,1011.3493995301677,0.0
2020-12-31,23.796338584342493,59.096009225571535,1011.9416650903441,0.0
2021-01-01,25.67227744543125,84.10932379746271,1009.8613304695775,24.346618440899448
2021-01-02,25.037777202345385,69.01411867715738,1011.5598056303896,0.0
2021-01-03,25.293028295646494,70.18849622944848,1020.0926567257402,10.46303780492261
2021-01-04,22.6809706484336,77.08214423256557,1000.5609567173246,0.0
2021-01-05,25.073530522776828,72.33216131263502,1019.3848269304409,2.4703783112310305
