fecha,temperatura,humedad,presion,precipitacion,mes,dia_anio,precipitacion_lag1,temperatura_lag1,humedad_lag1,presion_lag1,precipitacion_lag2,temperatura_lag2,humedad_lag2,presion_lag2,precipitacion_lag3,temperatura_lag3,humedad_lag3,presion_lag3,precipitacion_roll_mean_7
2020-01-19,22.27592777343637,65.62541699676589,1017.9828525528972,7.551168930162669,1,19,0.0,25.94274199778582,61.125078221979,1011.0376444696956,0.0,21.961506638996728,74.19532443907028,1004.8025791873728,7.315591458867531,23.313137412277083,68.79051851392218,1011.8522567231984,1.045084494123933
2020-01-20,20.763088895994127,77.22381357827771,1010.667523103859,15.082409230444895,1,20,7.551168930162669,22.27592777343637,65.62541699676589,1017.9828525528972,0.0,25.94274199778582,61.125078221979,1011.0376444696956,0.0,21.961506638996728,74.19532443907028,1004.8025791873728,2.1238229127186004
2020-01-21,29.39694630676466,66.27166847908234,1016.202398976004,0.0,1,21,15.082409230444895,20.763088895994127,77.22381357827771,1010.667523103859,7.551168930162669,22.27592777343637,65.62541699676589,1017.9828525528972,0.0,25.94274199778582,61.125078221979,1011.0376444696956,4.278452802782157
2020-01-22,24.322671098540397,87.26963851233405,1012.047484470011,7.678056888258653,1,22,0.0,29.39694630676466,66.27166847908234,1016.202398976004,15.082409230444895,20.763088895994127,77.22381357827771,1010.667523103859,7.551168930162669,22.27592777343637,65.62541699676589,1017.9828525528972,4.278452802782157
2020-01-23,25.20258461406377,66.00363814385398,1014.6202851411078,0.0,1,23,7.678056888258653,24.322671098540397,87.26963851233405,1012.047484470011,0.0,29.39694630676466,66.27166847908234,1016.202398976004,15.082409230444895,20.763088895994127,77.22381357827771,1010.667523103859,5.3753180725333936
2020-01-24,20.72575544135963,72.24684725751887,1007.2615430509215,0.0,1,24,0.0,25.20258461406377,66.00363814385398,1014.6202851411078,7.678056888258653,24.322671098540397,87.26963851233405,1012.047484470011,0.0,29.39694630676466,66.27166847908234,1016.202398976004,4.33023357840946
2020-01-25,23.36685182642445,79.3259083187309,1013.4260472481697,4.87094890264325,1,25,0.0,20.72575544135963,72.24684725751887,1007.2615430509215,0.0,25.20258461406377,66.00363814385398,1014.6202851411078,7.678056888258653,24.322671098540397,87.26963851233405,1012.047484470011,4.33023357840946
2020-01-26,25.3327677691296,55.81634267066968,998.0443201454964,7.901190095794345,1,26,4.87094890264325,23.36685182642445,79.3259083187309,1013.4260472481697,0.0,20.72575544135963,72.24684725751887,1007.2615430509215,0.0,25.20258461406377,66.00363814385398,1014.6202851411078,5.02608342164421
2020-01-27,21.54701926773309,52.39191188019224,1012.06551920919,0.0,1,27,7.901190095794345,25.3327677691296,55.81634267066968,998.0443201454964,4.87094890264325,23.36685182642445,79.3259083187309,1013.4260472481697,0.0,20.72575544135963,72.24684725751887,1007.2615430509215,5.076086445305878
2020-01-28,26.127094055037016,54.74343685429905,1004.8476337814244,0.0,1,28,0.0,21.54701926773309,52.39191188019224,1012.06551920919,7.901190095794345,25.3327677691296,55.81634267066968,998.0443201454964,4.87094890264325,23.36685182642445,79.3259083187309,1013.4260472481697,2.9214565552423215
2020-01-29,23.198083930243584,82.62584103427182,1019.029972582734,0.0,1,29,0.0,26.127094055037016,54.74343685429905,1004.8476337814244,0.0,21.54701926773309,52.39191188019224,1012.06551920919,7.901190095794345,25.3327677691296,55.81634267066968,998.0443201454964,2.9214565552423215
2020-01-30,24.124918750620168,64.48141854107553,1016.8870367638226,0.0,1,30,0.0,23.198083930243584,82.62584103427182,1019.029972582734,0.0,26.127094055037016,54.74343685429905,1004.8476337814244,0.0,21.54701926773309,52.39191188019224,1012.06551920919,1.824591285491085
2020-01-31,23.194880163311808,95.58199285668252,1015.3333549098304,9.908621856604132,1,31,0.0,24.124918750620168,64.48141854107553,1016.8870367638226,0.0,23.198083930243584,82.62584103427182,1019.029972582734,0.0,26.127094055037016,54.74343685429905,1004.8476337814244,1.8245912854910848
2020-02-01,30.55683455352681,64.35752401342612,1020.6050311357968,6.422934718321437,2,32,9.908621856604132,23.194880163311808,95.58199285668252,1015.3333549098304,0.0,24.124918750620168,64.48141854107553,1016.8870367638226,0.0,23.198083930243584,82.62584103427182,1019.029972582734,3.2401086935773895
2020-02-02,24.9595083257862,71.84551303197037,1008.2554173958758,0.0,2,33,6.422934718321437,30.55683455352681,64.35752401342612,1020.6050311357968,9.908621856604132,23.194880163311808,95.58199285668252,1015.3333549098304,0.0,24.124918750620168,64.48141854107553,1016.8870367638226,3.4618209529599873
2020-02-03,21.8268672131323,85.42109952567876,1021.7368159895776,0.0,2,34,0.0,24.9595083257862,71.84551303197037,1008.2554173958758,6.422934718321437,30.55683455352681,64.35752401342612,1020.6050311357968,9.908621856604132,23.194880163311808,95.58199285668252,1015.3333549098304,2.3330795107036524
2020-02-04,27.467634736309567,90.06092888159122,1017.660957821302,9.055573433703213,2,35,0.0,21.8268672131323,85.42109952567876,1021.7368159895776,0.0,24.9595083257862,71.84551303197037,1008.2554173958758,6.422934718321437,30.55683455352681,64.35752401342612,1020.6050311357968,2.3330795107036524
2020-02-05,21.33746905008693,90.61503576636396,1011.8172235639051,16.555343286941373,2,36,9.055573433703213,27.467634736309567,90.06092888159122,1017.660957821302,0.0,21.8268672131323,85.42109952567876,1021.7368159895776,0.0,24.9595083257862,71.84551303197037,1008.2554173958758,3.62673285837554
2020-02-06,25.626590785014265,82.08366230593143,1018.6781007359148,12.238203746512664,2,37,16.555343286941373,21.33746905008693,90.61503576636396,1011.8172235639051,9.055573433703213,27.467634736309567,90.06092888159122,1017.660957821302,0.0,21.8268672131323,85.42109952567876,1021.7368159895776,5.991781899367164
2020-02-07,19.120989628360675,80.24062525811462,1007.4685324379418,0.0,2,38,12.238203746512664,25.626590785014265,82.08366230593143,1018.6781007359148,16.555343286941373,21.33746905008693,90.61503576636396,1011.8172235639051,9.055573433703213,27.467634736309567,90.06092888159122,1017.660957821302,7.7400967202975455
2020-02-08,21.015441853304708,75.92526949201184,1008.8774291923615,2.2847491056793885,2,39,0.0,19.120989628360675,80.24062525811462,1007.4685324379418,12.238203746512664,25.626590785014265,82.08366230593143,1018.6781007359148,16.555343286941373,21.33746905008693,90.61503576636396,1011.8172235639051,6.324579312211242
2020-02-09,25.59058370760737,77.78361076166638,1009.9570513838016,0.0,2,40,2.2847491056793885,21.015441853304708,75.92526949201184,1008.8774291923615,0.0,19.120989628360675,80.24062525811462,1007.4685324379418,12.238203746512664,25.626590785014265,82.08366230593143,1018.6781007359148,5.733409938976662
2020-02-10,27.215399739986232,64.48814283671467,1010.35511145968,0.0,2,41,0.0,25.59058370760737,77.78361076166638,1009.9570513838016,2.2847491056793885,21.015441853304708,75.92526949201184,1008.8774291923615,0.0,19.120989628360675,80.24062525811462,1007.4685324379418,5.733409938976662
2020-02-11,25.51410484356991,61.81801116577693,1007.7172117861988,0.0,2,42,0.0,27.215399739986232,64.48814283671467,1010.35511145968,0.0,25.59058370760737,77.78361076166638,1009.9570513838016,2.2847491056793885,21.015441853304708,75.92526949201184,1008.8774291923615,5.733409938976662
2020-02-12,24.65305515283528,69.96625542589048,1019.1154153354768,9.858369591777754,2,43,0.0,25.51410484356991,61.81801116577693,1007.7172117861988,0.0,27.215399739986232,64.48814283671467,1010.35511145968,0.0,25.59058370760737,77.78361076166638,1009.9570513838016,4.439756591304775
2020-02-13,24.09668891323213,68.29815377475072,1011.7057279981508,0.0,2,44,9.858369591777754,24.65305515283528,69.96625542589048,1019.1154153354768,0.0,25.51410484356991,61.81801116577693,1007.7172117861988,0.0,27.215399739986232,64.48814283671467,1010.35511145968,3.483046063424258
2020-02-14,20.56443402889772,65.46771950672725,1014.7625248417844,0.0,2,45,0.0,24.09668891323213,68.29815377475072,1011.7057279981508,9.858369591777754,24.65305515283528,69.96625542589048,1019.1154153354768,0.0,25.51410484356991,61.81801116577693,1007.7172117861988,1.7347312424938774
2020-02-15,22.840467374815876,76.96387447456715,1010.1482431679316,0.0,2,46,0.0,20.56443402889772,65.46771950672725,1014.7625248417844,0.0,24.09668891323213,68.29815377475072,1011.7057279981508,9.858369591777754,24.65305515283528,69.96625542589048,1019.1154153354768,1.7347312424938774
2020-02-16,23.61808368712064,79.5530520857051,1003.8969834972576,11.837656181896476,2,47,0.0,22.840467374815876,76.96387447456715,1010.1482431679316,0.0,20.56443402889772,65.46771950672725,1014.7625248417844,0.0,24.09668891323213,68.29815377475072,1011.7057279981508,1.4083385131111077
2020-02-17,28.171366678656742,70.88406886291847,1014.3502867919572,22.209072307222456,2,48,11.837656181896476,23.61808368712064,79.5530520857051,1003.8969834972576,0.0,22.840467374815876,76.96387447456715,1010.1482431679316,0.0,20.56443402889772,65.46771950672725,1014.7625248417844,3.099432253382033
2020-02-18,26.030854868705383,84.77530081055262,1003.4387251229012,18.175317415659464,2,49,22.209072307222456,28.171366678656742,70.88406886291847,1014.3502867919572,11.837656181896476,23.61808368712064,79.5530520857051,1003.8969834972576,0.0,22.840467374815876,76.96387447456715,1010.1482431679316,6.272156868699526
2020-02-19,19.7108795339118,58.58310885866495,1012.6568297695728,10.398067622803929,2,50,18.175317415659464,26.030854868705383,84.77530081055262,1003.4387251229012,22.209072307222456,28.171366678656742,70.88406886291847,1014.3502867919572,11.837656181896476,23.61808368712064,79.5530520857051,1003.8969834972576,8.868630785222306
2020-02-20,25.972251908184383,68.06340540720282,1006.158424805836,0.0,2,51,10.398067622803929,19.7108795339118,58.58310885866495,1012.6568297695728,18.175317415659464,26.030854868705383,84.77530081055262,1003.4387251229012,22.209072307222456,28.171366678656742,70.88406886291847,1014.3502867919572,8.945730503940332
2020-02-21,23.84475315875105,62.831776793971954,1022.936379996154,0.0,2,52,0.0,25.972251908184383,68.06340540720282,1006.158424805836,10.398067622803929,19.7108795339118,58.58310885866495,1012.6568297695728,18.175317415659464,26.030854868705383,84.77530081055262,1003.4387251229012,8.945730503940332
2020-02-22,22.969233999082125,51.3346338292694,1017.5568136108736,0.0,2,53,0.0,23.84475315875105,62.831776793971954,1022.936379996154,0.0,25.972251908184383,68.06340540720282,1006.158424805836,10.398067622803929,19.7108795339118,58.58310885866495,1012.6568297695728,8.945730503940332
2020-02-23,26.8350288665226,69.17319314157301,1013.5287689563576,0.0,2,54,0.0,22.969233999082125,51.3346338292694,1017.5568136108736,0.0,23.84475315875105,62.831776793971954,1022.936379996154,0.0,25.972251908184383,68.06340540720282,1006.158424805836,8.945730503940332
2020-02-24,28.092998567487854,68.78252491616716,1019.3185333882732,18.60116842801453,2,55,0.0,26.8350288665226,69.17319314157301,1013.5287689563576,0.0,22.969233999082125,51.3346338292694,1017.5568136108736,0.0,23.84475315875105,62.831776793971954,1022.936379996154,7.254636763669407
2020-02-25,27.7938403573486,85.13449743242131,1008.7684201126712,26.87844191262568,2,56,18.60116842801453,28.092998567487854,68.78252491616716,1019.3185333882732,0.0,26.8350288665226,69.17319314157301,1013.5287689563576,0.0,22.969233999082125,51.3346338292694,1017.5568136108736,6.73922192378256
2020-02-26,22.482347430332084,76.30811684554777,1015.7173968933504,15.11308038990154,2,57,26.87844191262568,27.7938403573486,85.13449743242131,1008.7684201126712,18.60116842801453,28.092998567487854,68.78252491616716,1019.3185333882732,0.0,26.8350288665226,69.17319314157301,1013.5287689563576,7.982525423349164
2020-02-27,24.072362872446355,59.758131756707954,1013.9990521685936,0.0,2,58,15.11308038990154,22.482347430332084,76.30811684554777,1015.7173968933504,26.87844191262568,27.7938403573486,85.13449743242131,1008.7684201126712,18.60116842801453,28.092998567487854,68.78252491616716,1019.3185333882732,8.656098675791679
2020-02-28,25.99379029421069,88.54092566334188,1014.3201004066684,11.330665395239796,2,59,0.0,24.072362872446355,59.758131756707954,1013.9990521685936,15.11308038990154,22.482347430332084,76.30811684554777,1015.7173968933504,26.87844191262568,27.7938403573486,85.13449743242131,1008.7684201126712,8.656098675791679
2020-02-29,27.92663538136708,82.21033695525352,1019.3617675005338,0.0,2,60,11.330665395239796,25.99379029421069,88.54092566334188,1014.3201004066684,0.0,24.072362872446355,59.758131756707954,1013.9990521685936,15.11308038990154,22.482347430332084,76.30811684554777,1015.7173968933504,10.274765160825936
2020-03-01,23.56247728646413,75.82097703468615,1016.662460513899,0.0,3,61,0.0,27.92663538136708,82.21033695525352,1019.3617675005338,11.330665395239796,25.99379029421069,88.54092566334188,1014.3201004066684,0.0,24.072362872446355,59.758131756707954,1013.9990521685936,10.274765160825936
2020-03-02,24.44302307000855,67.73515901150168,1014.4436183141252,0.0,3,62,0.0,23.56247728646413,75.82097703468615,1016.662460513899,0.0,27.92663538136708,82.21033695525352,1019.3617675005338,11.330665395239796,25.99379029421069,88.54092566334188,1014.3201004066684,10.274765160825936
2020-03-03,21.680995077981915,60.4056076327652,1004.7255628188584,0.0,3,63,0.0,24.44302307000855,67.73515901150168,1014.4436183141252,0.0,23.56247728646413,75.82097703468615,1016.662460513899,0.0,27.92663538136708,82.21033695525352,1019.3617675005338,7.617455385395288
2020-03-04,21.411380127757987,66.27793223928947,1008.1997685236026,0.0,3,64,0.0,21.680995077981915,60.4056076327652,1004.7255628188584,0.0,24.44302307000855,67.73515901150168,1014.4436183141252,0.0,23.56247728646413,75.82097703468615,1016.662460513899,3.7776779693059055
2020-03-05,27.437577467182592,80.88748619704185,1012.3864553320212,0.0,3,65,0.0,21.411380127757987,66.27793223928947,1008.1997685236026,0.0,21.680995077981915,60.4056076327652,1004.7255628188584,0.0,24.44302307000855,67.73515901150168,1014.4436183141252,1.6186664850342567
2020-03-06,29.06872008571247,88.84586305934609,1013.4668618713832,13.164807648053896,3,66,0.0,27.437577467182592,80.88748619704185,1012.3864553320212,0.0,21.411380127757987,66.27793223928947,1008.1997685236026,0.0,21.680995077981915,60.4056076327652,1004.7255628188584,1.6186664850342567
2020-03-07,24.783969635259,85.43243528272188,1007.3489813766304,11.58783981379978,3,67,13.164807648053896,29.06872008571247,88.84586305934609,1013.4668618713832,0.0,27.437577467182592,80.88748619704185,1012.3864553320212,0.0,21.411380127757987,66.27793223928947,1008.1997685236026,1.8806868068648424
2020-03-08,28.010598693676076,65.11150578213726,1025.058383377892,0.0,3,68,11.58783981379978,24.783969635259,85.43243528272188,1007.3489813766304,13.164807648053896,29.06872008571247,88.84586305934609,1013.4668618713832,0.0,27.437577467182592,80.88748619704185,1012.3864553320212,3.5360924945505254
2020-03-09,26.084908075142906,58.80382566710989,1020.5819702762678,2.756370277255485,3,69,0.0,28.010598693676076,65.11150578213726,1025.058383377892,11.58783981379978,24.783969635259,85.43243528272188,1007.3489813766304,13.164807648053896,29.06872008571247,88.84586305934609,1013.4668618713832,3.5360924945505254
2020-03-10,23.06464073618463,71.40886246911204,1016.0105916019623,10.3176735707849,3,70,2.756370277255485,26.084908075142906,58.80382566710989,1020.5819702762678,0.0,28.010598693676076,65.11150578213726,1025.058383377892,11.58783981379978,24.783969635259,85.43243528272188,1007.3489813766304,3.9298596770155947
2020-03-11,26.084186816525243,52.31560634437149,1013.3601843064188,0.0,3,71,10.3176735707849,23.06464073618463,71.40886246911204,1016.0105916019623,2.756370277255485,26.084908075142906,58.80382566710989,1020.5819702762678,0.0,28.010598693676076,65.11150578213726,1025.058383377892,5.40381304427058
2020-03-12,29.614109699397908,73.23167714184781,1011.9389551504944,0.0,3,72,0.0,26.084186816525243,52.31560634437149,1013.3601843064188,10.3176735707849,23.06464073618463,71.40886246911204,1016.0105916019623,2.756370277255485,26.084908075142906,58.80382566710989,1020.5819702762678,5.40381304427058
2020-03-13,24.892521882670145,68.52397413701331,1008.2404076998888,11.354598737857373,3,73,0.0,29.614109699397908,73.23167714184781,1011.9389551504944,0.0,26.084186816525243,52.31560634437149,1013.3601843064188,10.3176735707849,23.06464073618463,71.40886246911204,1016.0105916019623,5.40381304427058
2020-03-14,29.693930967442014,65.33963498131757,1013.3874025925944,0.0,3,74,11.354598737857373,24.892521882670145,68.52397413701331,1008.2404076998888,0.0,29.614109699397908,73.23167714184781,1011.9389551504944,0.0,26.084186816525243,52.31560634437149,1013.3601843064188,5.1452117713853625
2020-03-15,17.140764687730766,54.05296932733204,1014.2887627007136,0.0,3,75,0.0,29.693930967442014,65.33963498131757,1013.3874025925944,11.354598737857373,24.892521882670145,68.52397413701331,1008.2404076998888,0.0,29.614109699397908,73.23167714184781,1011.9389551504944,3.4898060836996794
2020-03-16,27.465707513125672,75.13600106569717,1006.7911971225918,0.0,3,76,0.0,17.140764687730766,54.05296932733204,1014.2887627007136,0.0,29.693930967442014,65.33963498131757,1013.3874025925944,11.354598737857373,24.892521882670145,68.52397413701331,1008.2404076998888,3.4898060836996794
2020-03-17,25.261141204714512,64.6729916033809,1014.6708820862244,5.131837106131751,3,77,0.0,27.465707513125672,75.13600106569717,1006.7911971225918,0.0,17.140764687730766,54.05296932733204,1014.2887627007136,0.0,29.693930967442014,65.33963498131757,1013.3874025925944,3.09603890123461
2020-03-18,24.1029779486024,58.30083164289712,1012.2237047558764,0.0,3,78,5.131837106131751,25.261141204714512,64.6729916033809,1014.6708820862244,0.0,27.465707513125672,75.13600106569717,1006.7911971225918,0.0,17.140764687730766,54.05296932733204,1014.2887627007136,2.3552051205698747
2020-03-19,25.275282329606508,41.2773778671835,1003.460962210613,0.0,3,79,0.0,24.1029779486024,58.30083164289712,1012.2237047558764,5.131837106131751,25.261141204714512,64.6729916033809,1014.6708820862244,0.0,27.465707513125672,75.13600106569717,1006.7911971225918,2.3552051205698747
2020-03-20,19.037293256197323,69.72485094949364,1008.6980749461025,0.0,3,80,0.0,25.275282329606508,41.2773778671835,1003.460962210613,0.0,24.1029779486024,58.30083164289712,1012.2237047558764,5.131837106131751,25.261141204714512,64.6729916033809,1014.6708820862244,2.3552051205698747
2020-03-21,24.340984336487463,87.72251596669744,1010.9319723328916,2.757400126985371,3,81,0.0,19.037293256197323,69.72485094949364,1008.6980749461025,0.0,25.275282329606508,41.2773778671835,1003.460962210613,0.0,24.1029779486024,58.30083164289712,1012.2237047558764,0.7331195865902502
2020-03-22,26.07133771453524,86.6125921454787,1022.438438286701,15.290696393156589,3,82,2.757400126985371,24.340984336487463,87.72251596669744,1010.9319723328916,0.0,19.037293256197323,69.72485094949364,1008.6980749461025,0.0,25.275282329606508,41.2773778671835,1003.460962210613,1.1270338904453032
2020-03-23,29.433682134224547,65.42903743413729,1015.7827656226688,0.0,3,83,15.290696393156589,26.07133771453524,86.6125921454787,1022.438438286701,2.757400126985371,24.340984336487463,87.72251596669744,1010.9319723328916,0.0,19.037293256197323,69.72485094949364,1008.6980749461025,3.311419089467673
2020-03-24,23.44518934517906,63.97787939638219,1006.3225921545004,10.373383754841424,3,84,0.0,29.433682134224547,65.42903743413729,1015.7827656226688,15.290696393156589,26.07133771453524,86.6125921454787,1022.438438286701,2.757400126985371,24.340984336487463,87.72251596669744,1010.9319723328916,3.3114190894676727
2020-03-25,22.57451919132044,74.68774256075024,1015.4301814470882,4.399483217295552,3,85,10.373383754841424,23.44518934517906,63.97787939638219,1006.3225921545004,0.0,29.433682134224547,65.42903743413729,1015.7827656226688,15.290696393156589,26.07133771453524,86.6125921454787,1022.438438286701,4.060211467854769
2020-03-26,23.49472886924639,60.016145608117085,1005.2634800553082,0.0,3,86,4.399483217295552,22.57451919132044,74.68774256075024,1015.4301814470882,10.373383754841424,23.44518934517906,63.97787939638219,1006.3225921545004,0.0,29.433682134224547,65.42903743413729,1015.7827656226688,4.6887090703255625
2020-03-27,27.746206353106224,73.01791899819466,1018.4134552694354,0.0,3,87,0.0,23.49472886924639,60.016145608117085,1005.2634800553082,4.399483217295552,22.57451919132044,74.68774256075024,1015.4301814470882,10.373383754841424,23.44518934517906,63.97787939638219,1006.3225921545004,4.6887090703255625
2020-03-28,25.986253328979053,77.6608027838469,1010.6443767409106,0.0,3,88,0.0,27.746206353106224,73.01791899819466,1018.4134552694354,0.0,23.49472886924639,60.016145608117085,1005.2634800553082,4.399483217295552,22.57451919132044,74.68774256075024,1015.4301814470882,4.6887090703255625
2020-03-29,23.410719388698883,82.26933223884308,1012.531819056304,5.07972516062181,3,89,0.0,25.986253328979053,77.6608027838469,1010.6443767409106,0.0,27.746206353106224,73.01791899819466,1018.4134552694354,0.0,23.49472886924639,60.016145608117085,1005.2634800553082,4.294794766470509
2020-03-30,26.539802299340067,68.99845923520047,1019.6289832377108,3.635510404201087,3,90,5.07972516062181,23.410719388698883,82.26933223884308,1012.531819056304,0.0,25.986253328979053,77.6608027838469,1010.6443767409106,0.0,27.746206353106224,73.01791899819466,1018.4134552694354,2.836084590394112
2020-03-31,25.29123264804412,67.96326249823034,1006.5641821570788,0.0,3,91,3.635510404201087,26.539802299340067,68.99845923520047,1019.6289832377108,5.07972516062181,23.410719388698883,82.26933223884308,1012.531819056304,0.0,25.986253328979053,77.6608027838469,1010.6443767409106,3.355443219565696
2020-04-01,27.90593497159867,61.22017413243439,1006.0144090744352,0.0,4,92,0.0,25.29123264804412,67.96326249823034,1006.5641821570788,3.635510404201087,26.539802299340067,68.99845923520047,1019.6289832377108,5.07972516062181,23.410719388698883,82.26933223884308,1012.531819056304,1.8735312545883498
2020-04-02,22.893840718367944,61.7311964596014,1010.08200336827,10.790169355052797,4,93,0.0,27.90593497159867,61.22017413243439,1006.0144090744352,0.0,25.29123264804412,67.96326249823034,1006.5641821570788,3.635510404201087,26.539802299340067,68.99845923520047,1019.6289832377108,1.2450336521175562
2020-04-03,24.017013560206696,67.73521108098473,1018.1918942550966,3.777547219952656,4,94,10.790169355052797,22.893840718367944,61.7311964596014,1010.08200336827,0.0,27.90593497159867,61.22017413243439,1006.0144090744352,0.0,25.29123264804412,67.96326249823034,1006.5641821570788,2.7864864171250985
2020-04-04,23.823675540603528,73.67365506816178,1005.4032696226158,0.0,4,95,3.777547219952656,24.017013560206696,67.73521108098473,1018.1918942550966,10.790169355052797,22.893840718367944,61.7311964596014,1010.08200336827,0.0,27.90593497159867,61.22017413243439,1006.0144090744352,3.326136019975478
2020-04-05,20.609455155603644,79.13584626233249,998.8392220094472,0.0,4,96,0.0,23.823675540603528,73.67365506816178,1005.4032696226158,3.777547219952656,24.017013560206696,67.73521108098473,1018.1918942550966,10.790169355052797,22.893840718367944,61.7311964596014,1010.08200336827,3.326136019975478
2020-04-06,25.88836083119373,61.96821049319655,1010.744205707955,0.0,4,97,0.0,20.609455155603644,79.13584626233249,998.8392220094472,0.0,23.823675540603528,73.67365506816178,1005.4032696226158,3.777547219952656,24.017013560206696,67.73521108098473,1018.1918942550966,2.600460997029505
2020-04-07,25.783165816539668,84.92688568959522,1015.7587039995548,28.655791554683,4,98,0.0,25.88836083119373,61.96821049319655,1010.744205707955,0.0,20.609455155603644,79.13584626233249,998.8392220094472,0.0,23.823675540603528,73.67365506816178,1005.4032696226158,2.081102367857921
2020-04-08,25.015340369927383,67.2887639895743,1019.001308748694,0.0,4,99,28.655791554683,25.783165816539668,84.92688568959522,1015.7587039995548,0.0,25.88836083119373,61.96821049319655,1010.744205707955,0.0,20.609455155603644,79.13584626233249,998.8392220094472,6.174786875669779
2020-04-09,24.29623859987456,69.78632705651565,1010.684193189573,11.310838304812336,4,100,0.0,25.015340369927383,67.2887639895743,1019.001308748694,28.655791554683,25.783165816539668,84.92688568959522,1015.7587039995548,0.0,25.88836083119373,61.96821049319655,1010.744205707955,6.174786875669779
2020-04-10,20.75388777384876,62.52788320852176,1010.94286696442,0.0,4,101,11.310838304812336,24.29623859987456,69.78632705651565,1010.684193189573,0.0,25.015340369927383,67.2887639895743,1019.001308748694,28.655791554683,25.783165816539668,84.92688568959522,1015.7587039995548,6.249168154206855
2020-04-11,23.738064031703924,45.75759739727059,1018.7695036712788,0.0,4,102,0.0,20.75388777384876,62.52788320852176,1010.94286696442,11.310838304812336,24.29623859987456,69.78632705651565,1010.684193189573,0.0,25.015340369927383,67.2887639895743,1019.001308748694,5.709518551356475
2020-04-12,23.971856450419693,78.8404539636105,1003.6512915015228,12.002261248550624,4,103,0.0,23.738064031703924,45.75759739727059,1018.7695036712788,0.0,20.75388777384876,62.52788320852176,1010.94286696442,11.310838304812336,24.29623859987456,69.78632705651565,1010.684193189573,5.709518551356475
2020-04-13,22.593168192335146,77.36843897092433,1011.0573961240848,0.0,4,104,12.002261248550624,23.971856450419693,78.8404539636105,1003.6512915015228,0.0,23.738064031703924,45.75759739727059,1018.7695036712788,0.0,20.75388777384876,62.52788320852176,1010.94286696442,7.424127301149421
